"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-114.484,-114.484,-114.484,-114.484,-114.484,-114.484,0,126.569,126.569,126.569,126.569,126.569,126.569,0,136.515,136.515,136.515,136.515,136.515,136.515,0,347.359,347.359,347.359,347.359,347.359,347.359,0,394.1,394.1,394.1,394.1,394.1,394.1,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,10
1,-146.458,-146.458,-146.458,-146.458,-146.458,-146.458,0,157.839,157.839,157.839,157.839,157.839,157.839,0,140.783,140.783,140.783,140.783,140.783,140.783,0,324.015,324.015,324.015,324.015,324.015,324.015,0,386.935,386.935,386.935,386.935,386.935,386.935,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,11
1,-148.35,-148.35,-148.35,-148.35,-148.35,-148.35,0,178.638,178.638,178.638,178.638,178.638,178.638,0,101.306,101.306,101.306,101.306,101.306,101.306,0,285.335,285.335,285.335,285.335,285.335,285.335,0,351.555,351.555,351.555,351.555,351.555,351.555,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,12
1,-100.184,-100.184,-100.184,-100.184,-100.184,-100.184,0,138.03,138.03,138.03,138.03,138.03,138.03,0,83.0332,83.0332,83.0332,83.0332,83.0332,83.0332,0,313.095,313.095,313.095,313.095,313.095,313.095,0,352.101,352.101,352.101,352.101,352.101,352.101,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,13
1,-128.792,-128.792,-128.792,-128.792,-128.792,-128.792,0,172.854,172.854,172.854,172.854,172.854,172.854,0,80.1615,80.1615,80.1615,80.1615,80.1615,80.1615,0,301.933,301.933,301.933,301.933,301.933,301.933,0,357.026,357.026,357.026,357.026,357.026,357.026,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,14
1,-224.586,-224.586,-224.586,-224.586,-224.586,-224.586,0,232.229,232.229,232.229,232.229,232.229,232.229,0,152.473,152.473,152.473,152.473,152.473,152.473,0,261.966,261.966,261.966,261.966,261.966,261.966,0,381.844,381.844,381.844,381.844,381.844,381.844,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,15
1,-229.862,-229.862,-229.862,-229.862,-229.862,-229.862,0,230.7,230.7,230.7,230.7,230.7,230.7,0,161.042,161.042,161.042,161.042,161.042,161.042,0,252.636,252.636,252.636,252.636,252.636,252.636,0,378.129,378.129,378.129,378.129,378.129,378.129,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,16
1,-180.429,-180.429,-180.429,-180.429,-180.429,-180.429,0,180.658,180.658,180.658,180.658,180.658,180.658,0,152.97,152.97,152.97,152.97,152.97,152.97,0,276.828,276.828,276.828,276.828,276.828,276.828,0,364.24,364.24,364.24,364.24,364.24,364.24,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,17
1,-173.727,-173.727,-173.727,-173.727,-173.727,-173.727,0,185.682,185.682,185.682,185.682,185.682,185.682,0,129.034,129.034,129.034,129.034,129.034,129.034,0,262.669,262.669,262.669,262.669,262.669,262.669,0,346.587,346.587,346.587,346.587,346.587,346.587,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,18
1,-150.791,-150.791,-150.791,-150.791,-150.791,-150.791,0,187.237,187.237,187.237,187.237,187.237,187.237,0,80.7023,80.7023,80.7023,80.7023,80.7023,80.7023,0,247.397,247.397,247.397,247.397,247.397,247.397,0,320.586,320.586,320.586,320.586,320.586,320.586,0,0,0,0,0,0,0,0,106.65,106.65,106.65,106.65,106.65,106.65,0,120.241,120.241,120.241,120.241,120.241,120.241,0,33.5151,33.5151,33.5151,33.5151,33.5151,33.5151,0,1,19
