"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-172.852,-172.852,-172.852,-172.852,-172.852,-172.852,0,691.067,691.067,691.067,691.067,691.067,691.067,0,-449.751,-449.751,-449.751,-449.751,-449.751,-449.751,0,-245.223,-245.223,-245.223,-245.223,-245.223,-245.223,0,860.223,860.223,860.223,860.223,860.223,860.223,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,10
1,-182.577,-182.577,-182.577,-182.577,-182.577,-182.577,0,668.753,668.753,668.753,668.753,668.753,668.753,0,-416.126,-416.126,-416.126,-416.126,-416.126,-416.126,0,-200.736,-200.736,-200.736,-200.736,-200.736,-200.736,0,812.826,812.826,812.826,812.826,812.826,812.826,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,11
1,-200.458,-200.458,-200.458,-200.458,-200.458,-200.458,0,657.709,657.709,657.709,657.709,657.709,657.709,0,-381.588,-381.588,-381.588,-381.588,-381.588,-381.588,0,-166.557,-166.557,-166.557,-166.557,-166.557,-166.557,0,778.416,778.416,778.416,778.416,778.416,778.416,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,12
1,-215.487,-215.487,-215.487,-215.487,-215.487,-215.487,0,654.964,654.964,654.964,654.964,654.964,654.964,0,-358.186,-358.186,-358.186,-358.186,-358.186,-358.186,0,-152.109,-152.109,-152.109,-152.109,-152.109,-152.109,0,761.848,761.848,761.848,761.848,761.848,761.848,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,13
1,-213.539,-213.539,-213.539,-213.539,-213.539,-213.539,0,655.676,655.676,655.676,655.676,655.676,655.676,0,-362.408,-362.408,-362.408,-362.408,-362.408,-362.408,0,-144.145,-144.145,-144.145,-144.145,-144.145,-144.145,0,762.908,762.908,762.908,762.908,762.908,762.908,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,14
1,-192.142,-192.142,-192.142,-192.142,-192.142,-192.142,0,642.679,642.679,642.679,642.679,642.679,642.679,0,-382.253,-382.253,-382.253,-382.253,-382.253,-382.253,0,-114.858,-114.858,-114.858,-114.858,-114.858,-114.858,0,756.535,756.535,756.535,756.535,756.535,756.535,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,15
1,-185.203,-185.203,-185.203,-185.203,-185.203,-185.203,0,622.965,622.965,622.965,622.965,622.965,622.965,0,-375.749,-375.749,-375.749,-375.749,-375.749,-375.749,0,-66.7273,-66.7273,-66.7273,-66.7273,-66.7273,-66.7273,0,730.565,730.565,730.565,730.565,730.565,730.565,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,16
1,-225.342,-225.342,-225.342,-225.342,-225.342,-225.342,0,661.891,661.891,661.891,661.891,661.891,661.891,0,-358.338,-358.338,-358.338,-358.338,-358.338,-358.338,0,-65.6128,-65.6128,-65.6128,-65.6128,-65.6128,-65.6128,0,755.52,755.52,755.52,755.52,755.52,755.52,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,17
1,-252.246,-252.246,-252.246,-252.246,-252.246,-252.246,0,773.13,773.13,773.13,773.13,773.13,773.13,0,-427.578,-427.578,-427.578,-427.578,-427.578,-427.578,0,-159.029,-159.029,-159.029,-159.029,-159.029,-159.029,0,897.687,897.687,897.687,897.687,897.687,897.687,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,18
1,-198.961,-198.961,-198.961,-198.961,-198.961,-198.961,0,835.02,835.02,835.02,835.02,835.02,835.02,0,-561.712,-561.712,-561.712,-561.712,-561.712,-561.712,0,-248.708,-248.708,-248.708,-248.708,-248.708,-248.708,0,1036.65,1036.65,1036.65,1036.65,1036.65,1036.65,0,0,0,0,0,0,0,0,119.491,119.491,119.491,119.491,119.491,119.491,0,100.783,100.783,100.783,100.783,100.783,100.783,0,40.3993,40.3993,40.3993,40.3993,40.3993,40.3993,0,1,19
