"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-226.117,-226.117,-226.117,-226.117,-226.117,-226.117,0,675.517,675.517,675.517,675.517,675.517,675.517,0,-449.468,-449.468,-449.468,-449.468,-449.468,-449.468,0,-240.834,-240.834,-240.834,-240.834,-240.834,-240.834,0,846.372,846.372,846.372,846.372,846.372,846.372,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,10
1,-240.094,-240.094,-240.094,-240.094,-240.094,-240.094,0,649.522,649.522,649.522,649.522,649.522,649.522,0,-412.677,-412.677,-412.677,-412.677,-412.677,-412.677,0,-189.679,-189.679,-189.679,-189.679,-189.679,-189.679,0,792.565,792.565,792.565,792.565,792.565,792.565,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,11
1,-257.273,-257.273,-257.273,-257.273,-257.273,-257.273,0,638.564,638.564,638.564,638.564,638.564,638.564,0,-385.896,-385.896,-385.896,-385.896,-385.896,-385.896,0,-150.119,-150.119,-150.119,-150.119,-150.119,-150.119,0,761.062,761.062,761.062,761.062,761.062,761.062,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,12
1,-265.323,-265.323,-265.323,-265.323,-265.323,-265.323,0,633.587,633.587,633.587,633.587,633.587,633.587,0,-372.799,-372.799,-372.799,-372.799,-372.799,-372.799,0,-132.997,-132.997,-132.997,-132.997,-132.997,-132.997,0,747.06,747.06,747.06,747.06,747.06,747.06,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,13
1,-261.068,-261.068,-261.068,-261.068,-261.068,-261.068,0,630.738,630.738,630.738,630.738,630.738,630.738,0,-380.614,-380.614,-380.614,-380.614,-380.614,-380.614,0,-125.606,-125.606,-125.606,-125.606,-125.606,-125.606,0,747.312,747.312,747.312,747.312,747.312,747.312,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,14
1,-244.125,-244.125,-244.125,-244.125,-244.125,-244.125,0,610.605,610.605,610.605,610.605,610.605,610.605,0,-398.353,-398.353,-398.353,-398.353,-398.353,-398.353,0,-96.6865,-96.6865,-96.6865,-96.6865,-96.6865,-96.6865,0,735.439,735.439,735.439,735.439,735.439,735.439,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,15
1,-240.121,-240.121,-240.121,-240.121,-240.121,-240.121,0,582.144,582.144,582.144,582.144,582.144,582.144,0,-390.19,-390.19,-390.19,-390.19,-390.19,-390.19,0,-48.1693,-48.1693,-48.1693,-48.1693,-48.1693,-48.1693,0,702.467,702.467,702.467,702.467,702.467,702.467,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,16
1,-279.3,-279.3,-279.3,-279.3,-279.3,-279.3,0,621.782,621.782,621.782,621.782,621.782,621.782,0,-374.778,-374.778,-374.778,-374.778,-374.778,-374.778,0,-49.8557,-49.8557,-49.8557,-49.8557,-49.8557,-49.8557,0,727.707,727.707,727.707,727.707,727.707,727.707,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,17
1,-314.252,-314.252,-314.252,-314.252,-314.252,-314.252,0,751.134,751.134,751.134,751.134,751.134,751.134,0,-445.856,-445.856,-445.856,-445.856,-445.856,-445.856,0,-151.615,-151.615,-151.615,-151.615,-151.615,-151.615,0,886.554,886.554,886.554,886.554,886.554,886.554,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,18
1,-276.58,-276.58,-276.58,-276.58,-276.58,-276.58,0,825.698,825.698,825.698,825.698,825.698,825.698,0,-576.638,-576.638,-576.638,-576.638,-576.638,-576.638,0,-244.276,-244.276,-244.276,-244.276,-244.276,-244.276,0,1036.32,1036.32,1036.32,1036.32,1036.32,1036.32,0,0,0,0,0,0,0,0,119.525,119.525,119.525,119.525,119.525,119.525,0,100.647,100.647,100.647,100.647,100.647,100.647,0,40.2086,40.2086,40.2086,40.2086,40.2086,40.2086,0,1,19
