"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-15.5564,-15.5564,-15.5564,-15.5564,-15.5564,-15.5564,0,-43.8783,-43.8783,-43.8783,-43.8783,-43.8783,-43.8783,0,288.844,288.844,288.844,288.844,288.844,288.844,0,-9.80705,-9.80705,-9.80705,-9.80705,-9.80705,-9.80705,0,292.322,292.322,292.322,292.322,292.322,292.322,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,0
1,39.1167,39.1167,39.1167,39.1167,39.1167,39.1167,0,5.76587,5.76587,5.76587,5.76587,5.76587,5.76587,0,263.592,263.592,263.592,263.592,263.592,263.592,0,-44.1604,-44.1604,-44.1604,-44.1604,-44.1604,-44.1604,0,267.328,267.328,267.328,267.328,267.328,267.328,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,1
1,24.0802,24.0802,24.0802,24.0802,24.0802,24.0802,0,-5.66619,-5.66619,-5.66619,-5.66619,-5.66619,-5.66619,0,201.798,201.798,201.798,201.798,201.798,201.798,0,-48.2809,-48.2809,-48.2809,-48.2809,-48.2809,-48.2809,0,207.571,207.571,207.571,207.571,207.571,207.571,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,2
1,-53.5653,-53.5653,-53.5653,-53.5653,-53.5653,-53.5653,0,-76.4035,-76.4035,-76.4035,-76.4035,-76.4035,-76.4035,0,141.998,141.998,141.998,141.998,141.998,141.998,0,-30.4821,-30.4821,-30.4821,-30.4821,-30.4821,-30.4821,0,164.104,164.104,164.104,164.104,164.104,164.104,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,3
1,-117.662,-117.662,-117.662,-117.662,-117.662,-117.662,0,-140.303,-140.303,-140.303,-140.303,-140.303,-140.303,0,120.592,120.592,120.592,120.592,120.592,120.592,0,-27.0222,-27.0222,-27.0222,-27.0222,-27.0222,-27.0222,0,186.969,186.969,186.969,186.969,186.969,186.969,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,4
1,-112.533,-112.533,-112.533,-112.533,-112.533,-112.533,0,-142.42,-142.42,-142.42,-142.42,-142.42,-142.42,0,139.551,139.551,139.551,139.551,139.551,139.551,0,-48.191,-48.191,-48.191,-48.191,-48.191,-48.191,0,205.135,205.135,205.135,205.135,205.135,205.135,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,5
1,-75.5472,-75.5472,-75.5472,-75.5472,-75.5472,-75.5472,0,-112.135,-112.135,-112.135,-112.135,-112.135,-112.135,0,160.321,160.321,160.321,160.321,160.321,160.321,0,-71.5158,-71.5158,-71.5158,-71.5158,-71.5158,-71.5158,0,208.306,208.306,208.306,208.306,208.306,208.306,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,6
1,-68.5058,-68.5058,-68.5058,-68.5058,-68.5058,-68.5058,0,-105.578,-105.578,-105.578,-105.578,-105.578,-105.578,0,169.006,169.006,169.006,169.006,169.006,169.006,0,-71.5844,-71.5844,-71.5844,-71.5844,-71.5844,-71.5844,0,211.741,211.741,211.741,211.741,211.741,211.741,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,7
1,-91.7762,-91.7762,-91.7762,-91.7762,-91.7762,-91.7762,0,-126.953,-126.953,-126.953,-126.953,-126.953,-126.953,0,179.411,179.411,179.411,179.411,179.411,179.411,0,-57.9602,-57.9602,-57.9602,-57.9602,-57.9602,-57.9602,0,227.299,227.299,227.299,227.299,227.299,227.299,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,8
1,-97.9495,-97.9495,-97.9495,-97.9495,-97.9495,-97.9495,0,-133.738,-133.738,-133.738,-133.738,-133.738,-133.738,0,203.224,203.224,203.224,203.224,203.224,203.224,0,-51.7727,-51.7727,-51.7727,-51.7727,-51.7727,-51.7727,0,248.729,248.729,248.729,248.729,248.729,248.729,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,9
1,-62.7787,-62.7787,-62.7787,-62.7787,-62.7787,-62.7787,0,-99.5792,-99.5792,-99.5792,-99.5792,-99.5792,-99.5792,0,234.585,234.585,234.585,234.585,234.585,234.585,0,-50.7803,-50.7803,-50.7803,-50.7803,-50.7803,-50.7803,0,259.856,259.856,259.856,259.856,259.856,259.856,0,0,0,0,0,0,0,0,123.857,123.857,123.857,123.857,123.857,123.857,0,116.115,116.115,116.115,116.115,116.115,116.115,0,35.9835,35.9835,35.9835,35.9835,35.9835,35.9835,0,1,10
