"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-96.4809,-96.4809,-96.4809,-96.4809,-96.4809,-96.4809,0,-93.8307,-93.8307,-93.8307,-93.8307,-93.8307,-93.8307,0,199.043,199.043,199.043,199.043,199.043,199.043,0,41.1487,41.1487,41.1487,41.1487,41.1487,41.1487,0,223.865,223.865,223.865,223.865,223.865,223.865,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,0
1,-11.0878,-11.0878,-11.0878,-11.0878,-11.0878,-11.0878,0,-24.8151,-24.8151,-24.8151,-24.8151,-24.8151,-24.8151,0,170.461,170.461,170.461,170.461,170.461,170.461,0,-19.5094,-19.5094,-19.5094,-19.5094,-19.5094,-19.5094,0,173.359,173.359,173.359,173.359,173.359,173.359,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,1
1,1.79676,1.79676,1.79676,1.79676,1.79676,1.79676,0,-19.4529,-19.4529,-19.4529,-19.4529,-19.4529,-19.4529,0,112.803,112.803,112.803,112.803,112.803,112.803,0,-46.03,-46.03,-46.03,-46.03,-46.03,-46.03,0,123.376,123.376,123.376,123.376,123.376,123.376,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,2
1,-55.2264,-55.2264,-55.2264,-55.2264,-55.2264,-55.2264,0,-75.5696,-75.5696,-75.5696,-75.5696,-75.5696,-75.5696,0,67.8747,67.8747,67.8747,67.8747,67.8747,67.8747,0,-36.6094,-36.6094,-36.6094,-36.6094,-36.6094,-36.6094,0,107.972,107.972,107.972,107.972,107.972,107.972,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,3
1,-103.745,-103.745,-103.745,-103.745,-103.745,-103.745,0,-125.981,-125.981,-125.981,-125.981,-125.981,-125.981,0,63.378,63.378,63.378,63.378,63.378,63.378,0,-32.7314,-32.7314,-32.7314,-32.7314,-32.7314,-32.7314,0,144.773,144.773,144.773,144.773,144.773,144.773,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,4
1,-91.9865,-91.9865,-91.9865,-91.9865,-91.9865,-91.9865,0,-122.576,-122.576,-122.576,-122.576,-122.576,-122.576,0,88.4968,88.4968,88.4968,88.4968,88.4968,88.4968,0,-54.4682,-54.4682,-54.4682,-54.4682,-54.4682,-54.4682,0,160.697,160.697,160.697,160.697,160.697,160.697,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,5
1,-61.9724,-61.9724,-61.9724,-61.9724,-61.9724,-61.9724,0,-100.032,-100.032,-100.032,-100.032,-100.032,-100.032,0,103.858,103.858,103.858,103.858,103.858,103.858,0,-78.1494,-78.1494,-78.1494,-78.1494,-78.1494,-78.1494,0,164.013,164.013,164.013,164.013,164.013,164.013,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,6
1,-67.359,-67.359,-67.359,-67.359,-67.359,-67.359,0,-106.126,-106.126,-106.126,-106.126,-106.126,-106.126,0,100.812,100.812,100.812,100.812,100.812,100.812,0,-79.2088,-79.2088,-79.2088,-79.2088,-79.2088,-79.2088,0,166.433,166.433,166.433,166.433,166.433,166.433,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,7
1,-96.7181,-96.7181,-96.7181,-96.7181,-96.7181,-96.7181,0,-132.929,-132.929,-132.929,-132.929,-132.929,-132.929,0,102.326,102.326,102.326,102.326,102.326,102.326,0,-66.9647,-66.9647,-66.9647,-66.9647,-66.9647,-66.9647,0,180.624,180.624,180.624,180.624,180.624,180.624,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,8
1,-103.274,-103.274,-103.274,-103.274,-103.274,-103.274,0,-136.321,-136.321,-136.321,-136.321,-136.321,-136.321,0,128.26,128.26,128.26,128.26,128.26,128.26,0,-55.4611,-55.4611,-55.4611,-55.4611,-55.4611,-55.4611,0,195.218,195.218,195.218,195.218,195.218,195.218,0,0,0,0,0,0,0,0,124.203,124.203,124.203,124.203,124.203,124.203,0,116.264,116.264,116.264,116.264,116.264,116.264,0,36.1582,36.1582,36.1582,36.1582,36.1582,36.1582,0,1,9
