"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-71.2623,-71.2623,-71.2623,-71.2623,-71.2623,-71.2623,0,-116.748,-116.748,-116.748,-116.748,-116.748,-116.748,0,162.973,162.973,162.973,162.973,162.973,162.973,0,-58.0658,-58.0658,-58.0658,-58.0658,-58.0658,-58.0658,0,208.715,208.715,208.715,208.715,208.715,208.715,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,10
1,-51.6673,-51.6673,-51.6673,-51.6673,-51.6673,-51.6673,0,-87.0933,-87.0933,-87.0933,-87.0933,-87.0933,-87.0933,0,180.002,180.002,180.002,180.002,180.002,180.002,0,-13.4861,-13.4861,-13.4861,-13.4861,-13.4861,-13.4861,0,200.419,200.419,200.419,200.419,200.419,200.419,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,11
1,-69.0843,-69.0843,-69.0843,-69.0843,-69.0843,-69.0843,0,-95.5471,-95.5471,-95.5471,-95.5471,-95.5471,-95.5471,0,173.006,173.006,173.006,173.006,173.006,173.006,0,18.9342,18.9342,18.9342,18.9342,18.9342,18.9342,0,198.542,198.542,198.542,198.542,198.542,198.542,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,12
1,-95.7938,-95.7938,-95.7938,-95.7938,-95.7938,-95.7938,0,-116.662,-116.662,-116.662,-116.662,-116.662,-116.662,0,166.092,166.092,166.092,166.092,166.092,166.092,0,40.4477,40.4477,40.4477,40.4477,40.4477,40.4477,0,206.961,206.961,206.961,206.961,206.961,206.961,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,13
1,-115.691,-115.691,-115.691,-115.691,-115.691,-115.691,0,-128.089,-128.089,-128.089,-128.089,-128.089,-128.089,0,163.619,163.619,163.619,163.619,163.619,163.619,0,74.2319,74.2319,74.2319,74.2319,74.2319,74.2319,0,220.654,220.654,220.654,220.654,220.654,220.654,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,14
1,-135.625,-135.625,-135.625,-135.625,-135.625,-135.625,0,-135.777,-135.777,-135.777,-135.777,-135.777,-135.777,0,148.482,148.482,148.482,148.482,148.482,148.482,0,114.425,114.425,114.425,114.425,114.425,114.425,0,231.464,231.464,231.464,231.464,231.464,231.464,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,15
1,-176.018,-176.018,-176.018,-176.018,-176.018,-176.018,0,-167.99,-167.99,-167.99,-167.99,-167.99,-167.99,0,118.73,118.73,118.73,118.73,118.73,118.73,0,134.121,134.121,134.121,134.121,134.121,134.121,0,245.573,245.573,245.573,245.573,245.573,245.573,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,16
1,-238.756,-238.756,-238.756,-238.756,-238.756,-238.756,0,-230.891,-230.891,-230.891,-230.891,-230.891,-230.891,0,100.572,100.572,100.572,100.572,100.572,100.572,0,133.648,133.648,133.648,133.648,133.648,133.648,0,285.109,285.109,285.109,285.109,285.109,285.109,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,17
1,-264.528,-264.528,-264.528,-264.528,-264.528,-264.528,0,-265.991,-265.991,-265.991,-265.991,-265.991,-265.991,0,127.181,127.181,127.181,127.181,127.181,127.181,0,119.572,119.572,119.572,119.572,119.572,119.572,0,318.157,318.157,318.157,318.157,318.157,318.157,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,18
1,-208.341,-208.341,-208.341,-208.341,-208.341,-208.341,0,-222.246,-222.246,-222.246,-222.246,-222.246,-222.246,0,172.448,172.448,172.448,172.448,172.448,172.448,0,90.5625,90.5625,90.5625,90.5625,90.5625,90.5625,0,295.522,295.522,295.522,295.522,295.522,295.522,0,0,0,0,0,0,0,0,124.386,124.386,124.386,124.386,124.386,124.386,0,116.386,116.386,116.386,116.386,116.386,116.386,0,36.1949,36.1949,36.1949,36.1949,36.1949,36.1949,0,1,19
