"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,2592.14,2592.14,2592.14,2592.14,2592.14,2592.14,0,675.004,675.004,675.004,675.004,675.004,675.004,0,2251.44,2251.44,2251.44,2251.44,2251.44,2251.44,0,2394.57,2394.57,2394.57,2394.57,2394.57,2394.57,0,3355.38,3355.38,3355.38,3355.38,3355.38,3355.38,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,10
1,2683.43,2683.43,2683.43,2683.43,2683.43,2683.43,0,710.179,710.179,710.179,710.179,710.179,710.179,0,2283.01,2283.01,2283.01,2283.01,2283.01,2283.01,0,2506.17,2506.17,2506.17,2506.17,2506.17,2506.17,0,3463.72,3463.72,3463.72,3463.72,3463.72,3463.72,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,11
1,2676.78,2676.78,2676.78,2676.78,2676.78,2676.78,0,719.786,719.786,719.786,719.786,719.786,719.786,0,2310.52,2310.52,2310.52,2310.52,2310.52,2310.52,0,2490.16,2490.16,2490.16,2490.16,2490.16,2490.16,0,3472.39,3472.39,3472.39,3472.39,3472.39,3472.39,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,12
1,2673.44,2673.44,2673.44,2673.44,2673.44,2673.44,0,726.967,726.967,726.967,726.967,726.967,726.967,0,2329.64,2329.64,2329.64,2329.64,2329.64,2329.64,0,2480.82,2480.82,2480.82,2480.82,2480.82,2480.82,0,3479.96,3479.96,3479.96,3479.96,3479.96,3479.96,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,13
1,2942.55,2942.55,2942.55,2942.55,2942.55,2942.55,0,778.114,778.114,778.114,778.114,778.114,778.114,0,2461.2,2461.2,2461.2,2461.2,2461.2,2461.2,0,2767.21,2767.21,2767.21,2767.21,2767.21,2767.21,0,3784.23,3784.23,3784.23,3784.23,3784.23,3784.23,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,14
1,3464.57,3464.57,3464.57,3464.57,3464.57,3464.57,0,888.429,888.429,888.429,888.429,888.429,888.429,0,2745.48,2745.48,2745.48,2745.48,2745.48,2745.48,0,3314.74,3314.74,3314.74,3314.74,3314.74,3314.74,0,4394.82,4394.82,4394.82,4394.82,4394.82,4394.82,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,15
1,3853.05,3853.05,3853.05,3853.05,3853.05,3853.05,0,1030.96,1030.96,1030.96,1030.96,1030.96,1030.96,0,3008.47,3008.47,3008.47,3008.47,3008.47,3008.47,0,3727.33,3727.33,3727.33,3727.33,3727.33,3727.33,0,4899.67,4899.67,4899.67,4899.67,4899.67,4899.67,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,16
1,3908.15,3908.15,3908.15,3908.15,3908.15,3908.15,0,1133.23,1133.23,1133.23,1133.23,1133.23,1133.23,0,3084.12,3084.12,3084.12,3084.12,3084.12,3084.12,0,3807.24,3807.24,3807.24,3807.24,3807.24,3807.24,0,5029.02,5029.02,5029.02,5029.02,5029.02,5029.02,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,17
1,3748.96,3748.96,3748.96,3748.96,3748.96,3748.96,0,1157.23,1157.23,1157.23,1157.23,1157.23,1157.23,0,2995.5,2995.5,2995.5,2995.5,2995.5,2995.5,0,3668.52,3668.52,3668.52,3668.52,3668.52,3668.52,0,4875.47,4875.47,4875.47,4875.47,4875.47,4875.47,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,18
1,3592.31,3592.31,3592.31,3592.31,3592.31,3592.31,0,1120.41,1120.41,1120.41,1120.41,1120.41,1120.41,0,2871.82,2871.82,2871.82,2871.82,2871.82,2871.82,0,3520.02,3520.02,3520.02,3520.02,3520.02,3520.02,0,4679.02,4679.02,4679.02,4679.02,4679.02,4679.02,0,0,0,0,0,0,0,0,126.706,126.706,126.706,126.706,126.706,126.706,0,95.3935,95.3935,95.3935,95.3935,95.3935,95.3935,0,4.09324,4.09324,4.09324,4.09324,4.09324,4.09324,0,1,19
