"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,3043.42,3043.42,3043.42,3043.42,3043.42,3043.42,0,737.598,737.598,737.598,737.598,737.598,737.598,0,2359.16,2359.16,2359.16,2359.16,2359.16,2359.16,0,2105.92,2105.92,2105.92,2105.92,2105.92,2105.92,0,3247.24,3247.24,3247.24,3247.24,3247.24,3247.24,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,10
1,3109.96,3109.96,3109.96,3109.96,3109.96,3109.96,0,619.9,619.9,619.9,619.9,619.9,619.9,0,2417.15,2417.15,2417.15,2417.15,2417.15,2417.15,0,2134.95,2134.95,2134.95,2134.95,2134.95,2134.95,0,3284.03,3284.03,3284.03,3284.03,3284.03,3284.03,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,11
1,3189.04,3189.04,3189.04,3189.04,3189.04,3189.04,0,674.266,674.266,674.266,674.266,674.266,674.266,0,2500.91,2500.91,2500.91,2500.91,2500.91,2500.91,0,2175.76,2175.76,2175.76,2175.76,2175.76,2175.76,0,3382.77,3382.77,3382.77,3382.77,3382.77,3382.77,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,12
1,3211.51,3211.51,3211.51,3211.51,3211.51,3211.51,0,714.042,714.042,714.042,714.042,714.042,714.042,0,2525.39,2525.39,2525.39,2525.39,2525.39,2525.39,0,2189.04,2189.04,2189.04,2189.04,2189.04,2189.04,0,3417.51,3417.51,3417.51,3417.51,3417.51,3417.51,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,13
1,3332.58,3332.58,3332.58,3332.58,3332.58,3332.58,0,841.195,841.195,841.195,841.195,841.195,841.195,0,2578.47,2578.47,2578.47,2578.47,2578.47,2578.47,0,2312.72,2312.72,2312.72,2312.72,2312.72,2312.72,0,3564.38,3564.38,3564.38,3564.38,3564.38,3564.38,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,14
1,3634.38,3634.38,3634.38,3634.38,3634.38,3634.38,0,946.047,946.047,946.047,946.047,946.047,946.047,0,2713.77,2713.77,2713.77,2713.77,2713.77,2713.77,0,2599.5,2599.5,2599.5,2599.5,2599.5,2599.5,0,3875.17,3875.17,3875.17,3875.17,3875.17,3875.17,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,15
1,3925.08,3925.08,3925.08,3925.08,3925.08,3925.08,0,1013.95,1013.95,1013.95,1013.95,1013.95,1013.95,0,2864.43,2864.43,2864.43,2864.43,2864.43,2864.43,0,2857.26,2857.26,2857.26,2857.26,2857.26,2857.26,0,4170.97,4170.97,4170.97,4170.97,4170.97,4170.97,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,16
1,4046.12,4046.12,4046.12,4046.12,4046.12,4046.12,0,1070.25,1070.25,1070.25,1070.25,1070.25,1070.25,0,2943.33,2943.33,2943.33,2943.33,2943.33,2943.33,0,2954.82,2954.82,2954.82,2954.82,2954.82,2954.82,0,4305.77,4305.77,4305.77,4305.77,4305.77,4305.77,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,17
1,4004.76,4004.76,4004.76,4004.76,4004.76,4004.76,0,1101.86,1101.86,1101.86,1101.86,1101.86,1101.86,0,2939.77,2939.77,2939.77,2939.77,2939.77,2939.77,0,2908.3,2908.3,2908.3,2908.3,2908.3,2908.3,0,4279.55,4279.55,4279.55,4279.55,4279.55,4279.55,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,18
1,3931.42,3931.42,3931.42,3931.42,3931.42,3931.42,0,1081.81,1081.81,1081.81,1081.81,1081.81,1081.81,0,2889.1,2889.1,2889.1,2889.1,2889.1,2889.1,0,2852.64,2852.64,2852.64,2852.64,2852.64,2852.64,0,4201.76,4201.76,4201.76,4201.76,4201.76,4201.76,0,0,0,0,0,0,0,0,126.182,126.182,126.182,126.182,126.182,126.182,0,96.0225,96.0225,96.0225,96.0225,96.0225,96.0225,0,5.46359,5.46359,5.46359,5.46359,5.46359,5.46359,0,1,19
