"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,2607.08,2607.08,2607.08,2607.08,2607.08,2607.08,0,686.664,686.664,686.664,686.664,686.664,686.664,0,2218.63,2218.63,2218.63,2218.63,2218.63,2218.63,0,2036.32,2036.32,2036.32,2036.32,2036.32,2036.32,0,3088.76,3088.76,3088.76,3088.76,3088.76,3088.76,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,10
1,2675.57,2675.57,2675.57,2675.57,2675.57,2675.57,0,709.091,709.091,709.091,709.091,709.091,709.091,0,2261.2,2261.2,2261.2,2261.2,2261.2,2261.2,0,2103.56,2103.56,2103.56,2103.56,2103.56,2103.56,0,3168.72,3168.72,3168.72,3168.72,3168.72,3168.72,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,11
1,2708.66,2708.66,2708.66,2708.66,2708.66,2708.66,0,718.425,718.425,718.425,718.425,718.425,718.425,0,2294.34,2294.34,2294.34,2294.34,2294.34,2294.34,0,2125.88,2125.88,2125.88,2125.88,2125.88,2125.88,0,3209.28,3209.28,3209.28,3209.28,3209.28,3209.28,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,12
1,2735.64,2735.64,2735.64,2735.64,2735.64,2735.64,0,758.782,758.782,758.782,758.782,758.782,758.782,0,2327.67,2327.67,2327.67,2327.67,2327.67,2327.67,0,2152.62,2152.62,2152.62,2152.62,2152.62,2152.62,0,3260,3260,3260,3260,3260,3260,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,13
1,2927.87,2927.87,2927.87,2927.87,2927.87,2927.87,0,824.349,824.349,824.349,824.349,824.349,824.349,0,2435.34,2435.34,2435.34,2435.34,2435.34,2435.34,0,2351.42,2351.42,2351.42,2351.42,2351.42,2351.42,0,3484.2,3484.2,3484.2,3484.2,3484.2,3484.2,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,14
1,3267.04,3267.04,3267.04,3267.04,3267.04,3267.04,0,900.699,900.699,900.699,900.699,900.699,900.699,0,2608.75,2608.75,2608.75,2608.75,2608.75,2608.75,0,2698.74,2698.74,2698.74,2698.74,2698.74,2698.74,0,3860.06,3860.06,3860.06,3860.06,3860.06,3860.06,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,15
1,3546.03,3546.03,3546.03,3546.03,3546.03,3546.03,0,966.332,966.332,966.332,966.332,966.332,966.332,0,2762.25,2762.25,2762.25,2762.25,2762.25,2762.25,0,2977.32,2977.32,2977.32,2977.32,2977.32,2977.32,0,4174.72,4174.72,4174.72,4174.72,4174.72,4174.72,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,16
1,3619.7,3619.7,3619.7,3619.7,3619.7,3619.7,0,1016.36,1016.36,1016.36,1016.36,1016.36,1016.36,0,2824.4,2824.4,2824.4,2824.4,2824.4,2824.4,0,3047.77,3047.77,3047.77,3047.77,3047.77,3047.77,0,4277.75,4277.75,4277.75,4277.75,4277.75,4277.75,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,17
1,3562.35,3562.35,3562.35,3562.35,3562.35,3562.35,0,1063.69,1063.69,1063.69,1063.69,1063.69,1063.69,0,2832.29,2832.29,2832.29,2832.29,2832.29,2832.29,0,2985.31,2985.31,2985.31,2985.31,2985.31,2985.31,0,4250.33,4250.33,4250.33,4250.33,4250.33,4250.33,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,18
1,3479.95,3479.95,3479.95,3479.95,3479.95,3479.95,0,1088.47,1088.47,1088.47,1088.47,1088.47,1088.47,0,2806.33,2806.33,2806.33,2806.33,2806.33,2806.33,0,2906.31,2906.31,2906.31,2906.31,2906.31,2906.31,0,4184.12,4184.12,4184.12,4184.12,4184.12,4184.12,0,0,0,0,0,0,0,0,126.326,126.326,126.326,126.326,126.326,126.326,0,95.9584,95.9584,95.9584,95.9584,95.9584,95.9584,0,4.87207,4.87207,4.87207,4.87207,4.87207,4.87207,0,1,19
