"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,80.5707,80.5707,80.5707,80.5707,80.5707,80.5707,0,151.731,151.731,151.731,151.731,151.731,151.731,0,622.838,622.838,622.838,622.838,622.838,622.838,0,-118.823,-118.823,-118.823,-118.823,-118.823,-118.823,0,651.973,651.973,651.973,651.973,651.973,651.973,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,0
1,116.932,116.932,116.932,116.932,116.932,116.932,0,115.51,115.51,115.51,115.51,115.51,115.51,0,598.227,598.227,598.227,598.227,598.227,598.227,0,-167.857,-167.857,-167.857,-167.857,-167.857,-167.857,0,631.976,631.976,631.976,631.976,631.976,631.976,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,1
1,186.812,186.812,186.812,186.812,186.812,186.812,0,41.1184,41.1184,41.1184,41.1184,41.1184,41.1184,0,571.64,571.64,571.64,571.64,571.64,571.64,0,-211.519,-211.519,-211.519,-211.519,-211.519,-211.519,0,610.904,610.904,610.904,610.904,610.904,610.904,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,2
1,238.03,238.03,238.03,238.03,238.03,238.03,0,-13.0488,-13.0488,-13.0488,-13.0488,-13.0488,-13.0488,0,573.171,573.171,573.171,573.171,573.171,573.171,0,-214.513,-214.513,-214.513,-214.513,-214.513,-214.513,0,612.136,612.136,612.136,612.136,612.136,612.136,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,3
1,219.586,219.586,219.586,219.586,219.586,219.586,0,19.0225,19.0225,19.0225,19.0225,19.0225,19.0225,0,616.915,616.915,616.915,616.915,616.915,616.915,0,-202.933,-202.933,-202.933,-202.933,-202.933,-202.933,0,649.714,649.714,649.714,649.714,649.714,649.714,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,4
1,195.09,195.09,195.09,195.09,195.09,195.09,0,54.2934,54.2934,54.2934,54.2934,54.2934,54.2934,0,639.865,639.865,639.865,639.865,639.865,639.865,0,-207.229,-207.229,-207.229,-207.229,-207.229,-207.229,0,674.774,674.774,674.774,674.774,674.774,674.774,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,5
1,199.986,199.986,199.986,199.986,199.986,199.986,0,25.9792,25.9792,25.9792,25.9792,25.9792,25.9792,0,593.766,593.766,593.766,593.766,593.766,593.766,0,-175.542,-175.542,-175.542,-175.542,-175.542,-175.542,0,619.716,619.716,619.716,619.716,619.716,619.716,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,6
1,196.253,196.253,196.253,196.253,196.253,196.253,0,-4.10858,-4.10858,-4.10858,-4.10858,-4.10858,-4.10858,0,527.442,527.442,527.442,527.442,527.442,527.442,0,-125.65,-125.65,-125.65,-125.65,-125.65,-125.65,0,542.218,542.218,542.218,542.218,542.218,542.218,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,7
1,181.188,181.188,181.188,181.188,181.188,181.188,0,7.56333,7.56333,7.56333,7.56333,7.56333,7.56333,0,508.252,508.252,508.252,508.252,508.252,508.252,0,-133.735,-133.735,-133.735,-133.735,-133.735,-133.735,0,525.607,525.607,525.607,525.607,525.607,525.607,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,8
1,153.306,153.306,153.306,153.306,153.306,153.306,0,49.8468,49.8468,49.8468,49.8468,49.8468,49.8468,0,495.429,495.429,495.429,495.429,495.429,495.429,0,-204.361,-204.361,-204.361,-204.361,-204.361,-204.361,0,538.236,538.236,538.236,538.236,538.236,538.236,0,0,0,0,0,0,0,0,123.59,123.59,123.59,123.59,123.59,123.59,0,107.945,107.945,107.945,107.945,107.945,107.945,0,38.2079,38.2079,38.2079,38.2079,38.2079,38.2079,0,1,9
