"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,215.892,215.892,215.892,215.892,215.892,215.892,0,65.9561,65.9561,65.9561,65.9561,65.9561,65.9561,0,442.682,442.682,442.682,442.682,442.682,442.682,0,-252.713,-252.713,-252.713,-252.713,-252.713,-252.713,0,513.986,513.986,513.986,513.986,513.986,513.986,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,10
1,197.644,197.644,197.644,197.644,197.644,197.644,0,46.8809,46.8809,46.8809,46.8809,46.8809,46.8809,0,381.405,381.405,381.405,381.405,381.405,381.405,0,-236.041,-236.041,-236.041,-236.041,-236.041,-236.041,0,450.98,450.98,450.98,450.98,450.98,450.98,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,11
1,200.197,200.197,200.197,200.197,200.197,200.197,0,40.432,40.432,40.432,40.432,40.432,40.432,0,378.189,378.189,378.189,378.189,378.189,378.189,0,-229.183,-229.183,-229.183,-229.183,-229.183,-229.183,0,444.057,444.057,444.057,444.057,444.057,444.057,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,12
1,212.585,212.585,212.585,212.585,212.585,212.585,0,46.7778,46.7778,46.7778,46.7778,46.7778,46.7778,0,402.851,402.851,402.851,402.851,402.851,402.851,0,-257.84,-257.84,-257.84,-257.84,-257.84,-257.84,0,480.582,480.582,480.582,480.582,480.582,480.582,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,13
1,230.885,230.885,230.885,230.885,230.885,230.885,0,23.5942,23.5942,23.5942,23.5942,23.5942,23.5942,0,402.26,402.26,402.26,402.26,402.26,402.26,0,-252.854,-252.854,-252.854,-252.854,-252.854,-252.854,0,475.715,475.715,475.715,475.715,475.715,475.715,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,14
1,254.104,254.104,254.104,254.104,254.104,254.104,0,-19.6871,-19.6871,-19.6871,-19.6871,-19.6871,-19.6871,0,396.71,396.71,396.71,396.71,396.71,396.71,0,-195.037,-195.037,-195.037,-195.037,-195.037,-195.037,0,442.5,442.5,442.5,442.5,442.5,442.5,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,15
1,287.22,287.22,287.22,287.22,287.22,287.22,0,-38.8081,-38.8081,-38.8081,-38.8081,-38.8081,-38.8081,0,442.288,442.288,442.288,442.288,442.288,442.288,0,-160.097,-160.097,-160.097,-160.097,-160.097,-160.097,0,471.97,471.97,471.97,471.97,471.97,471.97,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,16
1,314.138,314.138,314.138,314.138,314.138,314.138,0,-2.11846,-2.11846,-2.11846,-2.11846,-2.11846,-2.11846,0,552.642,552.642,552.642,552.642,552.642,552.642,0,-167.869,-167.869,-167.869,-167.869,-167.869,-167.869,0,577.579,577.579,577.579,577.579,577.579,577.579,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,17
1,286.376,286.376,286.376,286.376,286.376,286.376,0,84.6858,84.6858,84.6858,84.6858,84.6858,84.6858,0,645.939,645.939,645.939,645.939,645.939,645.939,0,-154.231,-154.231,-154.231,-154.231,-154.231,-154.231,0,669.475,669.475,669.475,669.475,669.475,669.475,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,18
1,228.247,228.247,228.247,228.247,228.247,228.247,0,149.72,149.72,149.72,149.72,149.72,149.72,0,655.121,655.121,655.121,655.121,655.121,655.121,0,-108.735,-108.735,-108.735,-108.735,-108.735,-108.735,0,680.752,680.752,680.752,680.752,680.752,680.752,0,0,0,0,0,0,0,0,123.524,123.524,123.524,123.524,123.524,123.524,0,107.961,107.961,107.961,107.961,107.961,107.961,0,38.1895,38.1895,38.1895,38.1895,38.1895,38.1895,0,1,19
