"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-50.2875,-50.2875,-50.2875,-50.2875,-50.2875,-50.2875,0,514.97,514.97,514.97,514.97,514.97,514.97,0,553.859,553.859,553.859,553.859,553.859,553.859,0,-71.594,-71.594,-71.594,-71.594,-71.594,-71.594,0,759.658,759.658,759.658,759.658,759.658,759.658,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,0
1,-38.3448,-38.3448,-38.3448,-38.3448,-38.3448,-38.3448,0,484.798,484.798,484.798,484.798,484.798,484.798,0,535.315,535.315,535.315,535.315,535.315,535.315,0,-72.4538,-72.4538,-72.4538,-72.4538,-72.4538,-72.4538,0,725.838,725.838,725.838,725.838,725.838,725.838,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,1
1,-34.0073,-34.0073,-34.0073,-34.0073,-34.0073,-34.0073,0,468.266,468.266,468.266,468.266,468.266,468.266,0,522,522,522,522,522,522,0,-69.0333,-69.0333,-69.0333,-69.0333,-69.0333,-69.0333,0,704.644,704.644,704.644,704.644,704.644,704.644,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,2
1,-32.6802,-32.6802,-32.6802,-32.6802,-32.6802,-32.6802,0,474.016,474.016,474.016,474.016,474.016,474.016,0,530.668,530.668,530.668,530.668,530.668,530.668,0,-75.4233,-75.4233,-75.4233,-75.4233,-75.4233,-75.4233,0,715.534,715.534,715.534,715.534,715.534,715.534,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,3
1,-20.6064,-20.6064,-20.6064,-20.6064,-20.6064,-20.6064,0,481.27,481.27,481.27,481.27,481.27,481.27,0,557.935,557.935,557.935,557.935,557.935,557.935,0,-86.6829,-86.6829,-86.6829,-86.6829,-86.6829,-86.6829,0,741.907,741.907,741.907,741.907,741.907,741.907,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,4
1,-0.938103,-0.938103,-0.938103,-0.938103,-0.938103,-0.938103,0,477.262,477.262,477.262,477.262,477.262,477.262,0,584.131,584.131,584.131,584.131,584.131,584.131,0,-89.5806,-89.5806,-89.5806,-89.5806,-89.5806,-89.5806,0,759.613,759.613,759.613,759.613,759.613,759.613,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,5
1,5.06845,5.06845,5.06845,5.06845,5.06845,5.06845,0,473.463,473.463,473.463,473.463,473.463,473.463,0,589.466,589.466,589.466,589.466,589.466,589.466,0,-84.851,-84.851,-84.851,-84.851,-84.851,-84.851,0,760.814,760.814,760.814,760.814,760.814,760.814,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,6
1,-6.56294,-6.56294,-6.56294,-6.56294,-6.56294,-6.56294,0,478.627,478.627,478.627,478.627,478.627,478.627,0,576.634,576.634,576.634,576.634,576.634,576.634,0,-91.6491,-91.6491,-91.6491,-91.6491,-91.6491,-91.6491,0,754.977,754.977,754.977,754.977,754.977,754.977,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,7
1,-24.4319,-24.4319,-24.4319,-24.4319,-24.4319,-24.4319,0,481.014,481.014,481.014,481.014,481.014,481.014,0,549.672,549.672,549.672,549.672,549.672,549.672,0,-105.654,-105.654,-105.654,-105.654,-105.654,-105.654,0,738.022,738.022,738.022,738.022,738.022,738.022,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,8
1,-32.4942,-32.4942,-32.4942,-32.4942,-32.4942,-32.4942,0,472.328,472.328,472.328,472.328,472.328,472.328,0,525.501,525.501,525.501,525.501,525.501,525.501,0,-110.418,-110.418,-110.418,-110.418,-110.418,-110.418,0,715.148,715.148,715.148,715.148,715.148,715.148,0,0,0,0,0,0,0,0,121.635,121.635,121.635,121.635,121.635,121.635,0,121.945,121.945,121.945,121.945,121.945,121.945,0,43.4892,43.4892,43.4892,43.4892,43.4892,43.4892,0,1,9
