"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-268.548,-268.548,-268.548,-268.548,-268.548,-268.548,0,605.521,605.521,605.521,605.521,605.521,605.521,0,549.53,549.53,549.53,549.53,549.53,549.53,0,-115.48,-115.48,-115.48,-115.48,-115.48,-115.48,0,825.817,825.817,825.817,825.817,825.817,825.817,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,10
1,-269.112,-269.112,-269.112,-269.112,-269.112,-269.112,0,604.911,604.911,604.911,604.911,604.911,604.911,0,547.383,547.383,547.383,547.383,547.383,547.383,0,-112.12,-112.12,-112.12,-112.12,-112.12,-112.12,0,823.478,823.478,823.478,823.478,823.478,823.478,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,11
1,-258.123,-258.123,-258.123,-258.123,-258.123,-258.123,0,591.533,591.533,591.533,591.533,591.533,591.533,0,545.89,545.89,545.89,545.89,545.89,545.89,0,-109.355,-109.355,-109.355,-109.355,-109.355,-109.355,0,812.322,812.322,812.322,812.322,812.322,812.322,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,12
1,-239.64,-239.64,-239.64,-239.64,-239.64,-239.64,0,577.309,577.309,577.309,577.309,577.309,577.309,0,558.728,558.728,558.728,558.728,558.728,558.728,0,-103.881,-103.881,-103.881,-103.881,-103.881,-103.881,0,810.095,810.095,810.095,810.095,810.095,810.095,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,13
1,-242.678,-242.678,-242.678,-242.678,-242.678,-242.678,0,600.121,600.121,600.121,600.121,600.121,600.121,0,594.21,594.21,594.21,594.21,594.21,594.21,0,-110.479,-110.479,-110.479,-110.479,-110.479,-110.479,0,851.725,851.725,851.725,851.725,851.725,851.725,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,14
1,-270.24,-270.24,-270.24,-270.24,-270.24,-270.24,0,639.592,639.592,639.592,639.592,639.592,639.592,0,607.837,607.837,607.837,607.837,607.837,607.837,0,-138.793,-138.793,-138.793,-138.793,-138.793,-138.793,0,893.201,893.201,893.201,893.201,893.201,893.201,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,15
1,-281.53,-281.53,-281.53,-281.53,-281.53,-281.53,0,628.009,628.009,628.009,628.009,628.009,628.009,0,562.005,562.005,562.005,562.005,562.005,562.005,0,-151.891,-151.891,-151.891,-151.891,-151.891,-151.891,0,856.339,856.339,856.339,856.339,856.339,856.339,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,16
1,-272.173,-272.173,-272.173,-272.173,-272.173,-272.173,0,582.59,582.59,582.59,582.59,582.59,582.59,0,498.927,498.927,498.927,498.927,498.927,498.927,0,-126.634,-126.634,-126.634,-126.634,-126.634,-126.634,0,777.416,777.416,777.416,777.416,777.416,777.416,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,17
1,-280.464,-280.464,-280.464,-280.464,-280.464,-280.464,0,581.817,581.817,581.817,581.817,581.817,581.817,0,481.793,481.793,481.793,481.793,481.793,481.793,0,-91.8512,-91.8512,-91.8512,-91.8512,-91.8512,-91.8512,0,760.968,760.968,760.968,760.968,760.968,760.968,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,18
1,-324.932,-324.932,-324.932,-324.932,-324.932,-324.932,0,648.526,648.526,648.526,648.526,648.526,648.526,0,511.646,511.646,511.646,511.646,511.646,511.646,0,-92.2432,-92.2432,-92.2432,-92.2432,-92.2432,-92.2432,0,831.19,831.19,831.19,831.19,831.19,831.19,0,0,0,0,0,0,0,0,120.918,120.918,120.918,120.918,120.918,120.918,0,122.129,122.129,122.129,122.129,122.129,122.129,0,43.578,43.578,43.578,43.578,43.578,43.578,0,1,19
