"N","min(Surface Flow)","q1(Surface Flow)","med(Surface Flow)","q3(Surface Flow)","max(Surface Flow)","avg(Surface Flow)","std(Surface Flow)","min(Velocity (0))","q1(Velocity (0))","med(Velocity (0))","q3(Velocity (0))","max(Velocity (0))","avg(Velocity (0))","std(Velocity (0))","min(Velocity (1))","q1(Velocity (1))","med(Velocity (1))","q3(Velocity (1))","max(Velocity (1))","avg(Velocity (1))","std(Velocity (1))","min(Velocity (2))","q1(Velocity (2))","med(Velocity (2))","q3(Velocity (2))","max(Velocity (2))","avg(Velocity (2))","std(Velocity (2))","min(Velocity (Magnitude))","q1(Velocity (Magnitude))","med(Velocity (Magnitude))","q3(Velocity (Magnitude))","max(Velocity (Magnitude))","avg(Velocity (Magnitude))","std(Velocity (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-230.81,-230.81,-230.81,-230.81,-230.81,-230.81,0,578.185,578.185,578.185,578.185,578.185,578.185,0,539.111,539.111,539.111,539.111,539.111,539.111,0,-83.9462,-83.9462,-83.9462,-83.9462,-83.9462,-83.9462,0,794.976,794.976,794.976,794.976,794.976,794.976,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,0
1,-214.832,-214.832,-214.832,-214.832,-214.832,-214.832,0,558.256,558.256,558.256,558.256,558.256,558.256,0,536.434,536.434,536.434,536.434,536.434,536.434,0,-92.6191,-92.6191,-92.6191,-92.6191,-92.6191,-92.6191,0,779.737,779.737,779.737,779.737,779.737,779.737,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,1
1,-202.867,-202.867,-202.867,-202.867,-202.867,-202.867,0,545.333,545.333,545.333,545.333,545.333,545.333,0,538.021,538.021,538.021,538.021,538.021,538.021,0,-89.166,-89.166,-89.166,-89.166,-89.166,-89.166,0,771.236,771.236,771.236,771.236,771.236,771.236,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,2
1,-200.736,-200.736,-200.736,-200.736,-200.736,-200.736,0,553.819,553.819,553.819,553.819,553.819,553.819,0,556.992,556.992,556.992,556.992,556.992,556.992,0,-89.1981,-89.1981,-89.1981,-89.1981,-89.1981,-89.1981,0,790.514,790.514,790.514,790.514,790.514,790.514,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,3
1,-186.133,-186.133,-186.133,-186.133,-186.133,-186.133,0,551.781,551.781,551.781,551.781,551.781,551.781,0,582.698,582.698,582.698,582.698,582.698,582.698,0,-87.6449,-87.6449,-87.6449,-87.6449,-87.6449,-87.6449,0,807.268,807.268,807.268,807.268,807.268,807.268,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,4
1,-157.311,-157.311,-157.311,-157.311,-157.311,-157.311,0,529.133,529.133,529.133,529.133,529.133,529.133,0,601.205,601.205,601.205,601.205,601.205,601.205,0,-80.5939,-80.5939,-80.5939,-80.5939,-80.5939,-80.5939,0,804.938,804.938,804.938,804.938,804.938,804.938,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,5
1,-148.714,-148.714,-148.714,-148.714,-148.714,-148.714,0,522.907,522.907,522.907,522.907,522.907,522.907,0,607.647,607.647,607.647,607.647,607.647,607.647,0,-78.1082,-78.1082,-78.1082,-78.1082,-78.1082,-78.1082,0,805.461,805.461,805.461,805.461,805.461,805.461,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,6
1,-163.985,-163.985,-163.985,-163.985,-163.985,-163.985,0,536.244,536.244,536.244,536.244,536.244,536.244,0,600.027,600.027,600.027,600.027,600.027,600.027,0,-92.4247,-92.4247,-92.4247,-92.4247,-92.4247,-92.4247,0,810.02,810.02,810.02,810.02,810.02,810.02,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,7
1,-180.755,-180.755,-180.755,-180.755,-180.755,-180.755,0,540.59,540.59,540.59,540.59,540.59,540.59,0,573.8,573.8,573.8,573.8,573.8,573.8,0,-108.661,-108.661,-108.661,-108.661,-108.661,-108.661,0,795.796,795.796,795.796,795.796,795.796,795.796,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,8
1,-182.106,-182.106,-182.106,-182.106,-182.106,-182.106,0,526.592,526.592,526.592,526.592,526.592,526.592,0,546.837,546.837,546.837,546.837,546.837,546.837,0,-108.826,-108.826,-108.826,-108.826,-108.826,-108.826,0,766.924,766.924,766.924,766.924,766.924,766.924,0,0,0,0,0,0,0,0,121.266,121.266,121.266,121.266,121.266,121.266,0,121.99,121.99,121.99,121.99,121.99,121.99,0,43.5051,43.5051,43.5051,43.5051,43.5051,43.5051,0,1,9
